user_id,activity_date,match_type,finish_position,bots,n_matches
11047,2024-01-16,B,3,3,1
12796,2023-12-12,A,1,1,1
1660,2024-01-11,A,4,4,1
2914,2023-12-07,B,4,4,1
3801,2024-01-24,A,4,4,1
14294,2024-02-22,A,,4,1
6470,2024-01-14,C,1,1,2
11150,2024-02-10,A,4,4,1
1545,2024-02-08,C,2,2,1
9653,2023-12-16,A,2,2,1
4192,2023-12-10,A,4,4,1
238,2024-02-16,C,4,4,1
6306,2024-02-14,C,4,4,1
6065,2024-02-03,C,1,1,2
4302,2024-01-18,C,3,3,1
10148,2024-02-15,A,1,1,1
11150,2023-12-09,C,1,0,1
5108,2024-01-14,C,4,4,1
6359,2023-12-13,A,2,0,1
1388,2023-12-14,C,2,2,1
4325,2023-12-23,A,3,3,1
106,2024-02-14,A,2,2,1
6410,2023-12-05,C,3,3,2
9012,2024-02-10,C,3,3,1
6822,2024-01-05,A,1,1,1
1763,2023-12-22,C,3,3,1
6252,2024-03-01,C,2,2,1
6822,2024-02-14,C,1,1,2
392,2024-02-10,C,4,4,1
3782,2023-12-11,C,4,4,1
6188,2024-02-21,A,3,3,1
6612,2024-01-23,C,1,1,2
6410,2024-01-05,A,1,1,1
4282,2024-01-02,A,2,2,1
1763,2023-12-23,C,3,3,1
2104,2024-02-28,C,2,2,1
6810,2024-02-09,C,2,2,1
10897,2024-02-14,C,2,0,1
5656,2023-12-01,C,3,0,1
7481,2023-12-26,A,2,2,1
3801,2023-12-22,A,1,1,1
25,2024-01-30,A,4,4,1
6822,2023-12-21,A,2,2,1
3166,2024-01-03,C,4,4,1
12614,2024-02-10,C,3,0,1
9790,2024-02-09,A,1,1,1
1034,2023-12-23,C,1,1,2
281,2024-02-17,C,4,4,3
3801,2023-12-20,A,,4,1
9790,2024-02-04,A,2,2,1
14976,2024-01-28,A,3,3,1
9545,2024-01-02,B,3,0,1
10909,2023-12-02,C,1,1,1
5869,2024-02-07,C,3,3,1
4325,2023-12-11,C,3,3,1
2713,2024-01-18,C,3,3,1
3644,2023-12-31,A,2,0,1
12581,2024-01-11,A,3,3,1
510,2023-12-25,C,2,2,1
6065,2024-02-05,A,1,1,1
1683,2024-02-29,B,3,3,1
3189,2024-01-17,A,3,3,1
10291,2024-01-11,C,3,3,1
9133,2023-12-15,C,3,3,1
2041,2023-12-01,C,3,3,1
4282,2023-12-29,A,4,4,1
8795,2024-01-27,C,1,1,1
10997,2023-12-02,C,1,1,2
13725,2023-12-22,A,1,1,1
12472,2024-01-16,A,2,0,1
7149,2023-12-31,C,2,2,1
1288,2024-02-01,C,1,0,1
2914,2023-12-20,C,1,1,1
9069,2024-01-11,C,4,0,1
14901,2023-12-31,A,2,0,1
14294,2024-02-11,C,4,4,1
2204,2024-02-06,A,4,4,2
13279,2024-01-26,C,2,2,1
7298,2023-12-13,C,4,4,1
4860,2023-12-16,C,1,1,1
12034,2024-02-20,C,3,3,1
8681,2023-12-10,A,3,3,1
2713,2023-12-04,C,,4,1
6850,2024-02-14,A,3,3,1
12034,2024-02-04,C,3,3,1
7398,2023-12-05,A,4,0,1
6068,2024-02-23,C,4,4,1
11143,2024-01-30,C,,4,1
14294,2024-01-26,C,4,4,2
3166,2024-01-20,C,1,1,1
7481,2024-02-03,C,1,1,1
730,2024-01-03,A,1,0,1
1231,2023-12-01,C,1,1,1
12572,2023-12-21,A,1,1,1
14418,2024-02-18,C,4,0,1
2104,2024-01-27,A,4,4,1
3358,2023-12-29,A,1,1,1
11668,2023-12-02,C,3,0,1
2541,2024-01-07,C,4,4,1
9790,2024-02-13,C,3,3,1
3375,2024-01-24,C,1,1,1
6297,2024-02-20,A,3,3,1
6822,2024-01-22,C,4,4,1
341,2023-12-29,A,2,2,1
1034,2023-12-21,C,3,3,2
5210,2024-02-26,C,3,3,1
2036,2024-02-04,C,2,0,1
12452,2023-12-20,C,3,3,1
864,2023-12-01,C,2,2,1
1022,2023-12-05,C,1,1,1
10340,2023-12-24,A,3,3,1
2543,2023-12-10,C,1,1,1
6968,2024-01-30,C,2,2,1
5033,2023-12-26,C,4,4,1
7913,2024-02-21,C,3,3,1
6068,2024-02-04,C,4,0,1
2559,2024-02-19,A,2,2,1
11150,2024-02-26,C,3,0,1
7398,2023-12-12,C,2,2,1
9416,2024-01-12,C,1,1,1
1389,2023-12-19,C,,4,1
14451,2024-02-07,C,1,0,1
5535,2024-02-29,C,4,0,1
4284,2023-12-25,C,1,0,1
341,2024-01-24,C,3,3,1
4466,2023-12-25,C,2,2,1
3166,2024-02-23,C,3,3,2
2972,2024-01-22,A,2,2,1
3166,2024-01-05,C,3,3,1
10897,2024-01-27,C,2,2,1
6822,2024-01-22,C,3,3,1
10897,2024-01-25,C,3,3,1
3166,2024-02-20,A,3,3,2
5571,2023-12-07,A,3,0,1
2204,2024-02-04,A,4,4,2
3010,2024-02-10,B,1,1,1
12472,2024-02-11,C,3,3,2
4798,2023-12-27,A,1,1,1
4325,2024-01-12,C,2,2,1
6526,2024-02-27,A,1,0,2
1544,2024-01-02,C,1,1,1
13680,2023-12-17,C,4,4,1
9069,2024-01-11,C,4,4,1
5321,2023-12-13,C,1,1,1
948,2024-01-07,A,1,1,2
17414,2024-01-30,C,4,4,1
6969,2024-02-01,A,3,3,1
6068,2024-02-05,C,2,2,2
10897,2024-01-23,A,1,0,1
4676,2024-02-14,A,1,1,1
2589,2024-02-29,C,3,0,1
10340,2023-12-18,C,1,0,1
2359,2023-12-06,A,3,3,1
5110,2023-12-30,C,1,1,1
10162,2024-02-28,C,3,3,1
1913,2023-12-22,A,1,1,1
823,2023-12-17,C,2,2,1
2380,2024-02-01,C,2,0,1
4836,2024-01-21,A,1,1,1
5391,2023-12-07,C,2,2,1
3972,2023-12-26,C,2,0,1
7571,2024-02-05,C,3,0,1
7913,2023-12-23,C,3,3,1
5105,2024-01-01,B,3,3,1
3014,2023-12-05,A,4,4,1
14262,2024-02-20,C,4,4,1
1285,2024-01-16,A,2,2,1
4818,2024-01-07,A,1,1,1
10897,2024-02-09,C,2,0,2
281,2023-12-21,A,3,0,1
1446,2023-12-30,A,1,1,1
4325,2023-12-21,C,3,3,1
17414,2024-01-16,A,1,1,1
3161,2023-12-01,C,4,4,1
6841,2024-02-09,C,3,3,1
15686,2024-01-26,A,3,3,1
9158,2024-02-12,A,4,4,1
12472,2024-02-18,C,2,2,1
3406,2024-01-02,C,1,1,1
1545,2024-01-17,C,2,2,1
2474,2023-12-26,C,2,0,1
15555,2024-01-05,A,2,2,1
7030,2024-02-07,C,2,2,1
4091,2024-01-20,A,3,3,1
9012,2023-12-31,A,1,1,1
2564,2024-02-20,C,1,1,1
11150,2023-12-13,A,3,3,1
5589,2023-12-24,A,4,4,1
13496,2024-01-31,C,4,0,1
6125,2023-12-25,C,3,3,1
4325,2023-12-12,A,2,2,1
6655,2023-12-29,A,3,3,1
3166,2023-12-11,A,3,3,1
11577,2024-02-09,C,4,4,1
1391,2023-12-10,C,3,3,1
8395,2024-01-05,C,4,4,1
1022,2023-12-26,C,1,1,1
14121,2023-12-25,C,1,1,1
889,2023-12-08,A,2,2,1
7768,2024-01-11,C,2,0,1
2564,2023-12-08,C,3,3,1
11150,2024-01-24,C,1,1,1
5230,2024-01-17,A,2,2,1
12072,2023-12-03,C,1,1,2
6822,2023-12-14,A,1,1,4
6841,2024-02-14,C,4,0,1
9069,2023-12-22,C,3,3,1
4235,2024-01-27,B,4,4,1
4855,2024-01-10,A,3,0,1
12472,2024-01-30,C,3,3,1
3476,2024-01-19,A,3,3,1
6417,2024-01-12,C,4,4,2
4529,2024-01-09,C,1,1,1
7702,2024-02-02,A,,4,1
5105,2024-01-07,C,3,0,1
10340,2023-12-03,A,1,1,1
5861,2023-12-17,A,4,4,1
8643,2023-12-10,C,4,4,1
1660,2024-01-22,C,3,3,1
17414,2023-12-24,A,2,2,1
9928,2024-02-23,A,3,0,1
5105,2024-02-03,A,1,1,1
3161,2024-01-17,C,4,0,1
6822,2024-03-01,A,,4,1
16495,2024-02-26,C,3,3,1
13402,2023-12-27,A,1,0,1
4507,2024-02-09,C,1,0,1
6116,2023-12-15,C,4,4,1
15686,2023-12-06,C,,4,1
3960,2024-02-24,C,4,4,1
12452,2023-12-20,C,4,4,1
1288,2024-01-23,A,3,3,1
6692,2024-01-24,C,4,4,1
6900,2024-01-20,C,1,1,1
823,2024-02-04,B,3,0,1
12472,2024-01-30,C,2,2,3
1391,2024-01-29,C,3,3,1
12113,2024-02-10,C,2,2,1
864,2024-01-08,A,1,1,1
5096,2024-02-19,C,4,4,1
2041,2024-01-06,C,4,0,1
3189,2024-01-05,A,3,3,1
2041,2023-12-02,A,4,4,1
9545,2023-12-07,C,4,4,1
9346,2024-01-27,C,2,2,1
5441,2024-02-15,C,1,1,1
14262,2024-02-16,C,4,4,1
11427,2024-02-14,C,2,2,1
6822,2024-01-10,B,1,1,1
6410,2023-12-03,C,4,4,1
416,2023-12-28,C,4,4,1
2647,2024-02-08,A,2,0,1
6822,2024-03-01,C,2,2,2
3166,2024-02-24,A,2,2,1
2400,2024-01-25,A,,4,1
4676,2024-02-06,A,2,2,1
1621,2024-02-27,A,1,0,1
4083,2024-01-26,C,4,4,1
6068,2024-02-22,A,3,3,1
5879,2024-01-18,C,1,1,1
3896,2023-12-17,A,4,4,1
5967,2024-02-16,A,4,4,1
13168,2023-12-10,A,1,1,1
7750,2023-12-11,A,1,1,1
5325,2023-12-02,C,2,2,1
1545,2024-01-17,C,1,0,1
1009,2024-02-19,C,3,0,1
1513,2024-01-14,C,3,3,1
3505,2024-01-09,A,1,0,1
864,2023-12-29,C,2,2,1
6351,2024-01-13,A,4,4,1
10994,2024-01-30,A,2,2,1
4529,2023-12-09,A,4,4,1
1022,2023-12-21,A,4,4,1
5410,2024-01-11,C,2,2,1
8646,2024-02-01,C,2,2,1
6068,2024-02-12,C,1,1,1
8507,2023-12-14,C,2,2,2
9246,2024-02-10,C,4,4,1
341,2024-01-20,C,2,2,1
5110,2023-12-09,C,2,2,1
985,2023-12-24,C,2,2,1
3161,2023-12-25,C,3,0,1
11150,2023-12-25,C,2,2,1
7750,2024-01-27,A,1,0,1
864,2023-12-06,C,2,2,1
1026,2024-03-01,C,2,0,1
842,2024-02-08,C,2,2,1
8454,2024-01-31,C,1,0,1
1022,2023-12-16,A,1,1,2
12072,2023-12-18,C,1,1,1
5895,2023-12-21,C,2,2,1
6125,2023-12-24,C,4,4,2
10340,2024-01-20,C,2,2,1
1288,2024-01-27,C,3,3,1
7046,2024-01-16,C,2,2,1
268,2023-12-20,C,2,2,1
127,2023-12-30,C,1,1,1
268,2023-12-16,C,2,2,1
13224,2024-01-09,A,4,0,1
341,2024-02-07,A,3,3,1
6410,2024-01-15,C,2,2,1
4083,2024-01-29,C,3,0,1
12452,2024-02-23,C,3,3,1
10997,2024-02-23,C,3,3,1
11181,2024-02-06,C,2,2,1
11421,2024-02-18,C,1,1,1
2680,2024-01-09,C,3,3,2
13660,2023-12-26,C,3,3,1
14837,2024-02-13,A,2,2,1
6410,2024-02-08,C,1,1,1
7615,2024-01-21,C,2,2,1
127,2024-02-09,C,1,1,1
946,2024-01-08,C,3,0,1
1911,2024-01-30,A,1,1,1
8589,2023-12-25,A,1,1,1
205,2024-02-21,C,3,0,1
12572,2024-01-23,A,1,1,1
3395,2024-02-10,C,1,1,1
268,2023-12-31,A,3,3,1
8493,2023-12-05,C,3,0,2
17414,2023-12-15,C,3,3,1
10997,2024-02-23,C,4,4,1
3161,2024-01-18,C,4,0,1
13223,2024-01-07,A,1,1,1
6822,2024-02-12,C,1,1,7
1192,2023-12-02,C,1,1,1
5618,2023-12-02,C,1,1,1
4529,2023-12-11,A,1,1,1
3166,2024-01-07,C,4,4,1
6612,2024-01-22,A,2,2,1
14121,2023-12-28,A,2,2,1
11883,2024-01-01,C,3,3,1
12472,2024-02-23,A,1,0,1
9050,2024-01-21,A,1,1,1
3161,2023-12-10,A,3,3,1
2559,2024-01-07,C,1,1,1
3798,2024-01-10,C,3,0,1
512,2024-01-27,A,4,0,1
3166,2024-01-05,B,3,3,2
3166,2024-02-24,C,1,1,1
9715,2024-02-03,A,1,1,1
10555,2024-02-22,C,3,0,1
9416,2024-01-20,C,1,1,1
6810,2024-02-19,C,1,1,1
3880,2024-02-12,A,2,0,1
7913,2024-01-12,A,3,3,1
1391,2023-12-21,A,2,2,1
9715,2024-02-07,C,3,3,1
10455,2024-01-24,A,4,0,1
3875,2024-01-22,C,4,4,1
12796,2023-12-21,A,3,3,1
5879,2024-01-15,A,3,0,1
12034,2024-02-22,A,2,2,1
1288,2024-02-28,A,3,3,1
5033,2024-01-16,C,4,4,1
7750,2024-02-19,C,3,0,1
2291,2024-02-17,C,1,1,2
4325,2023-12-05,A,1,1,1
3052,2024-02-18,C,3,0,1
6822,2023-12-01,A,3,3,2
1022,2023-12-02,B,4,4,1
2291,2024-02-17,C,3,0,1
2543,2023-12-07,A,4,4,1
8794,2024-01-27,C,3,0,1
4183,2024-02-29,C,4,4,1
13831,2024-01-25,C,1,1,1
13037,2024-02-08,C,2,0,1
268,2023-12-23,A,2,0,1
4083,2024-02-13,B,3,3,1
3972,2023-12-05,C,1,1,1
11150,2024-02-07,A,1,1,1
1476,2023-12-24,C,3,3,1
6822,2023-12-03,C,4,4,1
8795,2024-01-16,C,1,0,1
6526,2024-02-23,C,4,4,1
6065,2023-12-11,A,2,2,2
927,2024-02-29,A,4,4,1
2972,2024-01-20,C,4,4,2
3568,2024-02-12,A,3,0,1
12614,2024-02-22,C,3,0,1
6526,2024-02-23,C,3,3,1
13528,2024-02-15,A,3,0,1
12465,2023-12-16,C,2,2,1
268,2023-12-29,C,2,2,1
2041,2023-12-28,A,4,4,1
4652,2023-12-14,C,1,1,1
7571,2024-02-06,C,1,1,2
628,2023-12-07,C,1,1,1
5851,2024-02-16,C,1,0,1
9416,2023-12-03,A,3,3,1
6858,2024-02-24,A,2,0,1
7046,2024-01-07,A,3,3,1
6652,2023-12-12,A,2,2,1
341,2024-02-04,A,3,3,1
3505,2023-12-26,A,1,1,1
5110,2024-01-08,C,1,1,1
12034,2024-02-17,C,4,4,1
13285,2024-02-11,C,3,3,1
6065,2023-12-14,A,1,1,2
10897,2024-02-05,C,4,4,1
2016,2024-02-09,A,2,2,1
13291,2023-12-23,A,3,0,1
942,2024-02-14,A,3,3,1
6065,2023-12-03,C,2,0,1
6417,2024-02-09,C,2,0,1
6470,2024-02-24,C,3,3,1
842,2024-02-28,C,1,0,1
9928,2024-01-25,C,1,1,2
3505,2023-12-21,C,4,0,1
7425,2024-02-11,A,1,1,1
12034,2024-02-17,C,3,3,1
12472,2024-02-27,A,1,1,2
985,2024-02-11,B,2,2,1
911,2023-12-04,C,2,0,1
2972,2023-12-24,C,3,3,1
13115,2024-02-22,A,4,4,1
8860,2024-02-15,C,3,3,1
613,2024-01-19,A,2,2,2
4860,2023-12-13,C,2,0,1
4229,2024-01-05,C,3,3,1
7481,2024-01-12,B,1,1,1
6065,2024-01-26,C,1,0,1
6692,2024-01-22,C,4,4,1
12572,2024-01-18,A,3,3,1
9133,2023-12-08,A,4,4,1
5895,2024-02-23,A,,4,1
6173,2024-02-21,C,4,4,1
6822,2023-12-06,C,1,1,3
3166,2024-02-03,C,2,2,2
16495,2023-12-16,A,3,3,1
842,2023-12-09,A,1,1,2
2713,2024-01-30,A,2,2,1
6251,2024-01-09,C,3,3,1
10897,2023-12-10,A,1,0,1
1645,2023-12-27,B,4,4,1
1022,2024-01-06,C,4,4,2
8794,2024-01-29,C,1,0,2
398,2023-12-08,C,3,3,1
3505,2023-12-10,B,2,2,1
1022,2024-01-06,C,3,3,2
9998,2024-02-25,C,2,0,1
6251,2024-01-09,C,4,4,1
1288,2023-12-14,C,4,4,1
15443,2024-02-21,A,4,0,1
7983,2024-01-12,A,1,1,1
1545,2023-12-06,C,3,3,1
8045,2023-12-16,A,1,1,1
237,2023-12-28,C,3,3,1
258,2024-02-23,C,4,0,1
4860,2023-12-07,A,2,2,1
3498,2024-01-23,A,3,3,1
6351,2023-12-19,A,3,3,1
13084,2024-02-05,C,4,4,1
7398,2023-12-16,A,1,0,1
1288,2023-12-13,C,3,3,1
14121,2023-12-11,C,4,4,1
2645,2023-12-12,C,2,2,1
3166,2023-12-01,C,3,3,1
11077,2023-12-26,C,3,3,1
5895,2023-12-28,C,2,2,1
4860,2024-02-05,A,1,1,1
4928,2023-12-31,C,4,4,1
15804,2023-12-08,A,4,4,1
6841,2024-02-07,A,1,1,1
2400,2024-01-18,A,3,3,1
6068,2024-02-16,A,4,4,1
4631,2024-03-01,A,2,2,1
12064,2024-03-01,C,1,1,1
268,2024-01-05,C,1,1,1
3813,2024-02-27,A,2,0,1
2713,2024-02-03,C,4,4,1
12472,2024-02-12,C,3,3,1
6054,2023-12-03,A,4,4,1
3161,2023-12-11,C,3,3,1
1218,2024-01-17,C,3,3,1
4388,2023-12-11,C,2,2,1
12472,2024-01-27,A,3,3,1
2559,2024-02-10,C,4,0,1
1243,2024-01-03,A,1,1,1
5105,2023-12-30,C,3,3,1
15027,2024-01-25,C,1,0,1
842,2024-02-14,C,3,3,1
12472,2024-02-11,C,1,1,2
8007,2024-02-26,C,2,2,1
2365,2024-01-17,A,1,1,1
3951,2024-01-15,C,3,3,1
1328,2023-12-04,C,1,0,1
281,2024-01-18,C,1,1,1
6068,2024-02-16,A,3,3,2
6822,2024-01-29,C,3,3,1
12472,2024-02-07,A,3,3,1
1288,2024-01-22,C,2,2,1
4091,2023-12-17,B,4,4,1
5105,2023-12-22,C,1,1,1
4771,2024-02-28,C,1,1,1
7481,2024-01-05,C,4,4,2
6065,2023-12-29,B,2,2,1
4860,2023-12-30,C,1,1,1
206,2024-02-12,C,2,2,1
14976,2024-01-03,A,2,0,1
6065,2024-01-25,A,2,2,1
4229,2024-01-30,A,1,1,1
4083,2024-02-09,C,3,3,1
2333,2024-02-08,C,4,4,1
12211,2024-01-31,A,1,1,1
1391,2023-12-10,C,1,1,1
11706,2023-12-30,B,4,4,1
6435,2024-01-07,A,4,0,1
5704,2024-01-17,C,4,4,1
15014,2024-01-20,C,4,4,1
14976,2024-01-12,C,3,0,1
7750,2024-02-10,C,3,3,1
7149,2023-12-01,A,2,2,1
13158,2023-12-13,A,3,3,1
1763,2024-01-09,A,3,3,1
1026,2024-02-25,C,1,1,1
9416,2024-01-16,A,1,1,1
8651,2023-12-27,C,2,2,1
2041,2024-01-01,C,1,1,2
11780,2024-01-29,C,,4,1
1389,2024-02-23,C,3,3,1
1026,2023-12-18,C,3,3,1
8651,2024-01-24,C,4,4,1
4574,2023-12-06,C,1,1,1
3875,2024-01-26,C,1,1,1
6822,2023-12-13,A,1,0,1
9928,2024-02-26,C,1,1,1
9142,2024-02-29,A,1,1,1
4507,2024-02-24,A,4,4,1
6461,2024-02-29,A,4,4,1
2730,2023-12-14,A,4,4,1
12723,2023-12-05,A,3,0,1
8921,2024-02-03,C,,4,1
10997,2023-12-15,A,2,0,1
10914,2024-01-12,C,3,0,1
1763,2023-12-22,C,2,2,1
2972,2024-01-18,A,4,4,1
10897,2024-02-10,C,1,1,1
5110,2023-12-03,A,2,2,1
4091,2024-02-05,C,3,3,1
1829,2024-02-03,B,4,4,1
6461,2024-02-29,A,3,3,1
1391,2024-02-11,A,1,1,2
1777,2023-12-31,A,4,4,1
7750,2024-02-25,C,4,0,1
5666,2024-01-23,A,3,0,1
3406,2023-12-03,C,4,0,1
15014,2024-01-06,C,3,3,1
7528,2024-02-15,A,4,4,1
11460,2023-12-12,C,2,0,1
6351,2023-12-26,C,3,3,1
4761,2024-01-29,A,2,2,1
6822,2023-12-05,C,4,4,1
6018,2024-02-24,C,4,4,1
1446,2023-12-20,C,2,2,1
13453,2024-01-06,A,3,3,1
1026,2024-01-14,C,3,3,1
5895,2024-02-23,A,2,2,1
12472,2024-02-22,A,1,1,1
3880,2024-01-07,C,2,0,1
281,2024-02-02,C,1,1,1
10997,2023-12-18,C,2,0,1
4664,2024-01-15,A,3,3,1
7702,2024-02-21,C,3,0,1
241,2023-12-19,C,1,0,1
6841,2024-01-24,C,4,4,1
3801,2023-12-30,A,2,2,1
1545,2023-12-25,C,3,3,1
63,2023-12-07,C,1,1,1
5895,2024-01-22,C,2,2,1
5715,2024-01-09,C,3,0,1
2062,2024-02-18,C,3,3,1
1660,2024-02-05,A,3,3,1
10897,2024-01-28,A,2,2,1
268,2024-01-23,A,3,3,1
9901,2024-01-10,C,3,0,1
12072,2023-12-22,A,1,1,1
10729,2024-01-22,A,4,4,1
1545,2024-01-31,C,2,2,1
3052,2024-01-13,C,1,1,2
16495,2023-12-31,C,2,2,2
268,2023-12-01,A,1,1,2
11040,2024-03-01,C,3,3,1
864,2023-12-13,A,1,1,1
6968,2024-02-10,C,1,1,1
12269,2024-01-22,A,4,4,1
5391,2024-02-05,B,1,1,1
4631,2024-01-12,A,2,0,1
3644,2024-01-28,C,1,0,1
2559,2024-02-22,C,1,0,1
10897,2023-12-24,C,1,0,1
6065,2024-01-27,A,1,1,1
2400,2023-12-16,C,3,3,1
7144,2024-02-01,C,2,2,1
7303,2024-02-13,A,2,2,1
10551,2024-01-09,B,4,0,1
8651,2024-01-13,A,1,1,1
2406,2024-02-14,C,4,4,1
2914,2023-12-30,B,4,4,1
15804,2024-01-19,A,3,0,1
673,2024-01-14,C,3,3,1
6410,2024-03-01,A,3,0,1
9162,2024-03-01,A,1,1,1
842,2024-02-17,A,2,2,1
1545,2023-12-15,B,1,0,1
14121,2024-03-01,A,1,0,1
1732,2024-01-04,C,1,1,1
1054,2024-01-28,C,2,0,1
8007,2024-02-11,C,2,2,1
14189,2024-01-15,C,1,0,1
7332,2024-01-08,C,2,2,1
2559,2023-12-29,C,4,4,1
1660,2024-02-05,A,4,4,1
3447,2024-02-05,A,1,1,1
14121,2024-02-26,A,1,1,1
10897,2024-02-12,C,1,1,2
4860,2024-01-15,A,3,0,1
4083,2024-02-04,B,,4,1
3161,2023-12-25,C,1,1,1
948,2023-12-11,C,3,3,1
1391,2023-12-16,A,4,0,1
2048,2024-01-17,C,2,2,1
16495,2023-12-20,C,1,1,1
5454,2023-12-20,A,4,0,1
9012,2024-02-18,C,4,0,1
8582,2024-01-22,B,3,0,1
7571,2024-02-12,C,1,0,1
6065,2024-02-04,A,1,1,2
8818,2023-12-04,C,2,2,1
2713,2023-12-22,C,2,2,1
2972,2024-01-18,A,3,3,1
6822,2024-02-10,C,4,4,1
5780,2023-12-09,C,4,4,1
6822,2023-12-05,C,1,1,4
7750,2023-12-12,A,2,0,1
10997,2024-02-11,C,2,2,1
9256,2024-01-04,C,4,4,1
12452,2023-12-12,C,2,2,1
5234,2024-01-22,A,1,1,1
10148,2024-01-11,C,3,3,1
268,2024-01-23,A,4,4,1
15804,2024-02-10,C,1,1,1
5715,2024-01-24,A,2,0,1
5785,2023-12-18,C,1,1,1
268,2024-01-23,C,3,3,3
6351,2024-01-20,C,3,3,1
1964,2024-01-10,C,4,4,1
3801,2023-12-27,A,2,2,1
6822,2023-12-05,C,3,3,1
10997,2024-01-11,B,2,2,2
2036,2023-12-12,C,4,4,1
2291,2024-02-26,C,1,0,1
6822,2024-01-19,A,2,2,1
12614,2024-02-19,A,1,1,1
10148,2023-12-18,A,1,1,1
7137,2024-02-10,A,3,3,1
7196,2024-01-12,C,2,2,1
3498,2024-02-10,C,3,3,1
14796,2024-02-04,A,2,2,1
2713,2023-12-15,C,2,2,1
10451,2024-01-03,A,1,1,1
237,2024-01-03,B,1,1,1
8454,2024-02-29,C,2,0,1
5895,2024-01-25,A,3,3,1
9345,2023-12-09,C,1,1,2
16495,2024-01-30,C,4,4,1
10897,2024-02-13,C,2,0,1
16495,2024-01-30,C,3,3,1
7398,2023-12-09,C,3,3,1
6306,2024-02-20,A,3,3,1
268,2024-02-29,C,2,0,1
4302,2024-02-01,A,3,3,1
2543,2024-01-15,C,4,4,1
1946,2024-02-12,C,1,1,1
6273,2023-12-15,C,1,1,1
2899,2024-01-02,C,1,0,1
1513,2024-01-03,C,4,4,2
864,2024-01-15,B,4,0,1
3161,2024-01-12,C,1,1,1
3166,2024-01-02,C,1,1,1
12871,2024-01-23,C,3,3,1
16387,2023-12-21,C,3,3,1
4631,2024-02-02,A,3,0,1
6125,2024-01-07,C,2,2,1
14496,2024-01-16,C,1,1,1
4760,2024-01-09,C,4,4,1
7136,2023-12-08,C,2,2,1
17414,2023-12-26,C,1,1,1
6123,2024-02-08,C,2,0,1
2713,2024-02-19,C,3,3,2
1704,2024-01-22,C,2,2,1
1391,2023-12-22,A,4,0,1
7949,2024-02-16,C,1,1,1
4529,2024-01-28,A,3,3,1
4860,2024-01-07,C,1,1,1
2987,2023-12-08,C,2,2,1
2713,2023-12-09,C,4,4,1
3166,2024-01-12,C,3,3,1
3875,2024-01-22,C,2,2,1
9012,2024-02-19,C,1,1,1
2204,2024-01-26,C,4,4,2
613,2023-12-19,A,4,4,1
12101,2024-01-27,C,1,1,1
17414,2024-01-01,C,2,2,1
9610,2024-01-29,C,1,1,1
10997,2023-12-05,A,2,2,1
398,2023-12-17,B,4,4,1
1269,2023-12-04,A,4,4,1
14262,2024-02-16,C,2,2,1
613,2024-01-12,C,3,0,1
6692,2024-02-07,C,3,3,1
5788,2023-12-31,C,3,3,1
6822,2023-12-02,C,2,2,4
2239,2023-12-02,C,2,2,1
900,2023-12-30,C,3,3,1
3166,2024-01-28,C,1,1,2
15109,2024-02-11,C,4,4,1
6417,2024-02-01,C,3,3,1
5410,2024-02-22,A,2,2,1
5410,2024-02-26,A,3,3,1
16495,2024-02-25,C,4,4,1
5666,2023-12-14,A,1,1,1
864,2024-01-09,C,4,4,1
6125,2024-01-06,C,2,0,1
2656,2024-02-23,A,1,0,1
842,2023-12-22,C,2,2,1
14781,2023-12-31,A,4,4,1
10252,2024-02-22,C,1,0,1
3166,2024-02-16,C,3,3,2
613,2023-12-19,A,3,3,1
7913,2024-01-12,A,2,2,1
3972,2023-12-07,C,1,1,1
1513,2024-01-14,C,2,2,1
2713,2023-12-02,C,4,4,1
6068,2024-02-10,C,4,4,1
15482,2024-01-07,A,2,2,1
8979,2024-02-02,A,4,4,1
3166,2024-01-12,C,4,4,1
6417,2024-01-24,C,4,4,1
6969,2024-01-10,C,1,1,1
14294,2024-01-25,C,3,3,1
3189,2024-03-01,A,3,3,1
10738,2024-01-10,A,2,0,1
13280,2024-02-22,A,4,4,1
3885,2023-12-17,A,4,4,1
10738,2024-01-19,C,4,4,1
10997,2024-02-04,C,3,3,1
8432,2024-01-23,C,4,4,2
5017,2024-02-11,C,1,1,1
5105,2023-12-28,C,4,4,1
1660,2024-01-14,C,4,4,1
7525,2023-12-14,A,3,3,1
12614,2024-02-06,C,1,1,1
6417,2024-02-12,C,1,0,1
8795,2024-01-17,C,1,0,2
6625,2024-02-09,C,4,4,1
11040,2024-03-01,C,2,2,2
1431,2024-02-07,C,3,3,1
2713,2024-02-20,B,3,3,1
2291,2024-02-15,C,3,0,1
2543,2023-12-07,A,2,2,1
6822,2024-01-15,C,1,1,3
842,2024-01-30,B,2,2,1
3219,2023-12-31,C,1,1,1
7571,2024-02-16,A,4,0,1
14294,2024-02-15,C,3,3,1
6032,2024-02-01,A,2,2,1
3955,2024-01-21,A,1,1,1
9790,2024-02-16,C,3,3,1
5105,2024-01-26,C,2,2,1
946,2024-01-29,A,,4,1
1513,2024-01-11,A,2,0,1
12034,2024-02-21,C,1,1,1
3166,2024-01-14,C,1,1,1
3224,2024-01-03,C,3,0,1
5666,2023-12-24,C,1,1,1
10365,2023-12-10,B,1,0,1
842,2024-01-31,A,1,1,1
6822,2024-02-01,C,4,4,1
8232,2023-12-16,C,2,2,1
